,Unnamed: 0,ACIDS,ADDITIONAL INFORMATION,ALCOHOL,BEER TYPE,BITTERNESS,CATEGORY,CHARACTERISTICS,CLOSURE,COUNTRY,DEPOSIT,ENERGY,GRAPE,ICONS,MORE INFORMATION,NAME,PACKAGING,PRICE / LITRE,PRODUCER,PRODUCT NUMBER,REGION1,REGION2,SELECTION,SUGAR,SUPPLIER,TASTE PROFILE,VOLUME,WORT STRENGTH
66,0,6.0 g/l,,14.5%,,,Red wine,Luscious & jammy,natural cork,United States,,80.0 Kcal / 100ml,Syrah,"beef,grilled food,casseroles,strong cheeses",,K The Beautiful Syrah 2014,bottle,82.65 EUR,K Vintners,448107,Washington,Walla Walla Valley,limited quantity product,,Handpicked Wines Finland,"full-bodied,medium tannic,dark cherry notes,currant notes,raspberry notes,light plum notes,black pepper notes,toasted,roasted,baked",0.75,
67,0,4.2 g/l,,13.5%,,,Red wine,Berried & fresh,metal screw cap,Germany,0.1 €,80.0 Kcal / 100ml,Pinot Noir,"game birds,pork,casseroles,spicy and meaty sausages,metal screw cap,organic",,Kesselring Spätburgunder 2015,bottle,23.87 EUR,Weingut Kesselring,463614,,Qualitätswein Pfalz,general selection,4.0 g/l,Concealed Wines,"medium-bodied,medium tannic,dark cherry notes,arctic bramble notes,ripe lingonberry notes,slightly flowery",0.375,
68,0,5.4 g/l,,11.0%,,,Sparkling wine & champagne,Crisp & fruity,natural cork,France,,70.0 Kcal / 100ml,"Macabeo,Xarel-lo,Parellada,Airen,Muscat","party wine,tapas and antipasti,salads, vegetarian food,chicken, turkey",,Gold Rush Cuvée d'Or Blanc de Blancs Extra Dry,bottle,13.32 EUR,LGCF,524577,,,general selection,15.0 g/l,Social Wines,"dry,acidic,citrus notes,peach notes,slightly flowery,balanced",0.75,
69,0,5.1 g/l,,14.5%,,,Red wine,Robust & powerful,natural cork,Spain,,80.0 Kcal / 100ml,,"mutton, lamb,grilled food,beef,spicy and meaty sausages",,Artadi Viñas de Gain 2015,bottle,41.93 EUR,Bodegas y Viñedos Artadi de Laguardia,439027,La Rioja,,limited quantity product,2.0 g/l,Peraco,"full-bodied,tannic,dark cherry notes,ripe plum notes,ripe cranberry notes,hint of cinnamon,oak notes",0.75,
70,0,,,40.0%,,,"Brandy, Armagnac & Calvados",Calvados,natural cork,France,,230.0 Kcal / 100ml,,,,Coquerel VSOP Calvados,bottle,55.57 EUR,Coquerel,938807,,,sale-to-order selection,5.0 g/l,Nordic Cellars,"mahogany-brown,medium full bodied,rather aged,warm,apple notes,spicy,oak notes",0.7,
71,0,6.6 g/l,,12.5%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,France,0.1 €,70.0 Kcal / 100ml,"Chardonnay,Pinot Noir","seafood,aperitif,clams, mussels, scallops and oysters,fatty fish",Sold in gift packaging,Taittinger Prélude Grands Crus Champagne Brut,bottle,81.07 EUR,Taittinger,951247,Champagne,AC Champagne,general selection,9.0 g/l,Hedon,"brut,acidic,yellow plum notes,citrus notes,nutty,toasted bread notes,elegant",0.75,
72,0,7.6 g/l,Dessert wine,10.0%,,,Dessert wine & other fortified wines,Dessert wines,metal screw cap,Austria,,150.0 Kcal / 100ml,Weissburgunder,"sweet desserts,berries and fruits,strong cheeses,metal screw cap",,Steininger Weissburgunder Trockenbeerenauslese 2015,bottle,79.68 EUR,Steininger,905274,Niederösterreich,Prädikatswein,sale-to-order selection,230.0 g/l,Arvid Nordquist Finland,"sweet,medium acidic,honey notes,nutty,fruity",0.375,
73,0,,,8.2%,"wheat beer
(weizenbock)",14.0 EBU,Beer,Wheat beer,crown cap,Germany,0.1 €,70.0 Kcal / 100ml,,"grilled food,meditation beverage,game,mild cheeses",,Schneider Weisse Tap 6 Mein Aventinus,bottle,9.54 EUR,Weisses Bräuhaus G. Schneider & Sohn,794646,,,general selection,,Brewery International,"brown,full-bodied,cloudy,mildly hopped,ripe fruit notes,hint of citrus,light banana notes,creamy,warm",0.5,18.6 °P
74,0,,,38.0%,,,"Brandy, Armagnac & Calvados",Brandy,plastic closure,Spain,0.1 €,220.0 Kcal / 100ml,,,,Torres 10 Gran Reserva,bottle,36.29 EUR,Miguel Torres,1162,,,general selection,12.0 g/l,Winestate,"coffee-brown,medium full bodied,rather aged,warm,fruity,light plum notes,chocolaty,spicy,hint of mocha",0.7,
75,0,5.9 g/l,,12.0%,,,Rosé wine,Rosé and others,,France,,70.0 Kcal / 100ml,Sauvignon Gris,"lean fish,chicken, turkey,buffet,tapas and antipasti",,Les Fumées Blanches Rosé 2018 bag-in-box,bag-in-box,11.66 EUR,François Lurton,953738,,Vin de France,general selection,3.0 g/l,Winestate,"dry,acidic,ripe cranberry notes,light raspberry notes,gooseberry notes,hint of currant leaf",3.0,
76,0,5.7 g/l,,11.5%,,,Sparkling wine & champagne,Smooth & light,natural cork,Italy,0.1 €,70.0 Kcal / 100ml,"Grillo,Nerello Mascalese","aperitif,savoury snacks,party wine,tapas and antipasti",,Ti Amo Brut,bottle,17.17 EUR,Etiké Vini,943227,,,general selection,10.0 g/l,Winepartners Finland,"brut,medium acidic,citrus notes,peach notes,pear notes",0.75,
77,0,5.0 g/l,,13.5%,,,Red wine,Luscious & jammy,natural cork,Italy,0.1 €,80.0 Kcal / 100ml,"Syrah,Viognier","grilled food,beef,game",,The Wanted Ranger Syrah 2016,bottle,19.85 EUR,Orion Wines,954387,Others,Vino Rosso Italiano,sale-to-order selection,13.0 g/l,Quantum Beverages,"full-bodied,medium tannic,smoky notes,dark cherry notes,berry notes",0.75,
78,0,6.2 g/l,,14.0%,,,Red wine,Luscious & jammy,natural cork,Italy,,80.0 Kcal / 100ml,,"mutton, lamb,game birds,liver",,Storica Barbera d'Asti Art Wine Vol. 7 2017,bottle,25.07 EUR,Vigne Uniche Alfiero Boffa,923047,Piedmont,DOCG Barbera d'Asti,sale-to-order selection,2.0 g/l,Tampereen Viinitukku,"medium-bodied,medium tannic,blackberry notes,cherry notes,blueberry notes",0.75,
79,0,4.9 g/l,,12.5%,,,Red wine,Smooth & fruity,metal screw cap,France,0.1 €,70.0 Kcal / 100ml,Pinot Noir,"mutton, lamb,salads, vegetarian food,mild cheeses,fatty fish,metal screw cap",,Kiwi Cuvée Bin 69 Pinot Noir 2016,bottle,16.05 EUR,Lacheteau,937867,Others,,sale-to-order selection,5.0 g/l,Hartwall,"medium-bodied,low tannins,berry notes,spicy",0.75,
80,0,,,43.0%,,,Whisky,Generous & powerful,natural cork,Scotland,,240.0 Kcal / 100ml,,,Sold in gift packaging,The Glenlivet Archive 21 Year Old Single Malt,bottle,285.71 EUR,The Glenlivet Distillery,915355,,,sale-to-order selection,,Pernod Ricard Finland,extra full-bodied,0.7,
81,0,6.3 g/l,,14.5%,,,Red wine,Robust & powerful,natural cork,Argentina,,80.0 Kcal / 100ml,"Malbec,Cabernet Sauvignon","grilled food,meditation beverage,game,mutton, lamb",A wooden transport packaging,El Esteco Chañar Punco 2014,bottle,66.53 EUR,El Esteco,903248,Salta,Valles Calchaquies,sale-to-order selection,4.0 g/l,Amka,"extra full-bodied,tannic,blackberry notes,spicy,dark cherry notes",0.75,
82,0,4.8 g/l,,12.5%,,,Red wine,Nuanced & developed,natural cork,France,,70.0 Kcal / 100ml,,"meditation beverage,beef,strong cheeses,spicy and meaty sausages",,Clos de l'Echo Crescendo 2003,bottle,66.53 EUR,Couly Dutheil,938787,Others,,sale-to-order selection,1.0 g/l,Notandum Oy,"medium-bodied,medium tannic,aromatic,spicy",0.75,
83,0,,,0.0%,,,Non-alcoholic,Sparkling wine,plastic closure,Finland,,50.0 Kcal / 100ml,,,,Sihinä Kupliva Puolukkakuohari,bottle,17.36 EUR,Tähtikuoharit,921696,,,sale-to-order selection,120.0 g/l,Tähtikuoharit Oy,"ruby-red,sweet,berry notes",0.75,
84,0,,,27.5%,,,Liqueur & bitter,Berry liqueurs,metal screw cap,Finland,0.1 €,350.0 Kcal / 100ml,,metal screw cap,Sold in gift packaging,Lignell & Piispanen Mesimarja,bottle,47.97 EUR,Lignell & Piispanen,1966,,,general selection,470.0 g/l,Lignell & Piispanen,"brownish-red,full-bodied,arctic bramble notes,aromatic",0.35,
85,0,5.4 g/l,,14.0%,,,Red wine,Nuanced & developed,natural cork,Italy,,80.0 Kcal / 100ml,Barbera,"mutton, lamb,beef,game",,Ca di Pian Barbera d'Asti 2015,bottle,39.97 EUR,La Spinetta,921927,Piedmont,DOCG Barbera d'Asti,sale-to-order selection,1.0 g/l,Nordalco,"full-bodied,medium tannic,blackberry notes,spicy,oak notes",0.75,
86,0,,,40.0%,,,Gin and other spirits,Gin,plastic closure,England,,220.0 Kcal / 100ml,,,,London Dry Gin,bottle,59.2 EUR,East London Liquor Co.,924707,,London Dry Gin,sale-to-order selection,,Vinoble,"colourless,dry,sharp,juniper berry notes,citrus notes,black pepper notes",0.7,
87,0,,,45.0%,,,Whisky,Fruity & aromatic,natural cork,United States,,250.0 Kcal / 100ml,,,,Bulleit Bourbon,bottle,55.26 EUR,Bulleit Distilling,176527,,Kentucky Straight Bourbon Whiskey,general selection,,Hartwall,"medium-bodied,amber-brown,dried fruits,light rye notes,spicy,oak notes",0.7,
88,0,4.6 g/l,,12.0%,,,Rosé wine,Dry,glass stopper,France,0.1 €,70.0 Kcal / 100ml,Grenache Noir,"chicken, turkey,tapas and antipasti,party wine,salads, vegetarian food",,Chateau de Fabregues Grenache Syrah Rosé 2015,bottle,19.19 EUR,Chateau de Fabregues,936807,,AOP Costières de Nimes,sale-to-order selection,4.0 g/l,Hartwall,"dry,medium acidic,red berry notes,flowery,mineral notes,minerally",0.75,
89,0,,,46.0%,,,Whisky,Fruity & aromatic,natural cork,England,,250.0 Kcal / 100ml,,,Sold in gift packaging,Cotswolds Single Malt,bottle,90.5 EUR,Cotswolds Distilling Company,954622,,,sale-to-order selection,,Vinoble,full-bodied,0.7,
90,0,4.5 g/l,,14.0%,,,Red wine,Berried & fresh,natural cork,Germany,,80.0 Kcal / 100ml,Pinot Noir,"meditation beverage,game birds,grilled food,soups",,Maximin Grünhaus Pinot Noir 2016,bottle,58.67 EUR,Maximin Grünhaus,488017,,Qualitätswein Mosel,limited quantity product,1.0 g/l,Vinetum,"medium-bodied,medium tannic,cherry notes,wild raspberry notes,light violet notes,spicy,nuanced",0.75,
91,0,,,20.0%,,,Dessert wine & other fortified wines,Port wine,natural cork,Portugal,,150.0 Kcal / 100ml,,"mild cheeses,chocolate desserts,strong cheeses",,Quinta Vale D. Maria Late Bottled Vintage Port 2013,bottle,39.48 EUR,Quinta Vale D. Maria,932292,,Late Bottled Vintage Port,sale-to-order selection,110.0 g/l,Muru Wines Oy,"red,sweet,blackberry notes,cherry notes,spicy",0.75,
92,0,5.6 g/l,,14.5%,,,White wine,Nuanced & structured,natural cork,United States,,80.0 Kcal / 100ml,Chardonnay,"aperitif,meditation beverage,fatty fish,salads, vegetarian food",,Duckhorn Napa Valley Chardonnay 2016,bottle,53.32 EUR,Duckhorn,900941,California,Napa Valley,sale-to-order selection,2.0 g/l,Quantum Beverages,"dry,acidic,peach notes,pear notes,citrus notes",0.75,
93,0,6.7 g/l,,12.5%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,Italy,,80.0 Kcal / 100ml,Malvasia,"aperitif,blini,clams, mussels, scallops and oysters,tapas and antipasti",,Asonia Frascati Spumante Brut 2011,bottle,39.85 EUR,Poggio le Volpi,913977,,DOC Frascati,sale-to-order selection,12.0 g/l,CISA Drinks,"brut,very acidic,apricot notes,herbal notes,toasted,roasted,baked",0.75,
94,0,,,4.0%,,,Cider,Other cider,natural cork,France,,40.0 Kcal / 100ml,,"party wine,strong cheeses,berries and fruits,mild cheeses",,Le Brun Cidre Artisanal Demi-Sec,bottle,12.76 EUR,Cidre Artisanal le Brun,958017,,,sale-to-order selection,45.0 g/l,Ultimator,"medium sweet,golden-yellow,fruity,apple notes,yellow apple notes",0.75,
95,0,,,9.0%,"strong lager
(strong lager)",33.0 EBU,Beer,Strong lager,crown cap,England,0.1 €,70.0 Kcal / 100ml,,"mild sausages,spicy and meaty sausages,party wine,casseroles",,Shepherd Neame Spitfire,bottle,10.85 EUR,Shepherd Neame,735724,,,general selection,,Servaali,"golden-yellow,full-bodied,medium hopped,honey and malt notes,light grapefruit notes,cream toffee notes,grassy,balanced",0.33,18.6 °P
96,0,6.2 g/l,,14.0%,,,Red wine,Nuanced & developed,natural cork,Italy,0.1 €,80.0 Kcal / 100ml,Sangiovese,"beef,mutton, lamb,liver,game",,Il Molino di Grace Il Margone 2012,bottle,38.97 EUR,Il Molino di Grace,429397,Tuscany,DOCG Chianti Classico Gran Selezione,general selection,,Craft & Cask,"full-bodied,tannic,sour cherry,boysenberry notes,light fig notes,spicy,oak notes",0.75,
97,0,4.8 g/l,,13.0%,,,White wine,Crisp & fruity,natural cork,France,,70.0 Kcal / 100ml,Chardonnay,"fatty fish,chicken, turkey,pork,mild cheeses",,Albert Bichot Saint-Véran 2017,bottle,34.08 EUR,Albert Bichot,569294,Burgundy,AC Saint-Véran,general selection,,Bpf-Beverage Partners Finland,"dry,medium acidic,yellow plum notes,light apricot notes,spicy,herbal notes",0.375,
98,0,,,6.0%,"ale
(ale)",43.0 EBU,Beer,Ale,crown cap,Finland,,60.0 Kcal / 100ml,,"spicy and meaty sausages,fatty fish,casseroles",,Taiwalkosken Näveri Red Ale,bottle,14.15 EUR,Taiwalkosken Panimo,918758,,,sale-to-order selection,,Taiwalkosken Panimo,"reddish brown,medium-bodied,medium hopped,reddish brown,medium full bodied,medium hopped,caramel notes,fruity",0.33,15.0 °P
99,0,8.1 g/l,,12.5%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,France,,70.0 Kcal / 100ml,"Chardonnay,Pinot Noir","seafood,fatty fish,clams, mussels, scallops and oysters,meditation beverage",Sold in gift packaging,Lanson Noble Cuvée Vintage Champagne Brut 2002,bottle,166.65 EUR,Lanson,520807,Champagne,AC Champagne,limited quantity product,7.0 g/l,Hartwall,"brut,acidic,ripe lemon notes,lime peel notes,hint of kumquat,mineral notes,minerally,light nutty notes,balanced,elegant",0.75,
100,0,10.6 g/l,Dessert wine. Lower-alcohol wine,9.0%,,,Dessert wine & other fortified wines,Dessert wines,natural cork,Germany,,110.0 Kcal / 100ml,Riesling,"sweet desserts,strong cheeses,chocolate desserts,aperitif",,Georg Breuer Nonnenberg Riesling Auslese 2015,bottle,142.67 EUR,Georg Breuer,534614,Rheingau,Prädikatswein Rheingau,limited quantity product,150.0 g/l,Vindirekt Finland,"sweet,very acidic,peach notes,apricot notes,cloudberry jam notes,light honey notes,nuanced",0.375,
101,0,5.9 g/l,,14.5%,,,Red wine,Luscious & jammy,natural cork,Italy,0.1 €,80.0 Kcal / 100ml,Merlot,"casseroles,pork,strong cheeses,beef,organic,natural wine",,Ca' Lustra Sassonero Merlot 2013,bottle,32.65 EUR,Ca Lustra di Zanovello Franco,419927,The Veneto,DOC Colli Euganei,general selection,,Winepartners Finland,"full-bodied,medium tannic,boysenberry notes,fig notes,blueberry jam notes,hint of chokeberry",0.75,
102,0,6.6 g/l,,12.5%,,,White wine,Crisp & fruity,natural cork,Italy,0.1 €,70.0 Kcal / 100ml,"Fiano,Greco Bianco","aperitif,chicken, turkey,meditation beverage,buffet",,Pipoli Greco Fiano 2017,bottle,16.72 EUR,Farnese Vini,930807,Others,IGP Basilicata,sale-to-order selection,7.0 g/l,Wineworld Finland,"dry,acidic,currant notes,lime notes,mineral notes,minerally",0.75,
103,0,6.6 g/l,,12.5%,,,White wine,Crisp & fruity,natural cork,Italy,0.1 €,70.0 Kcal / 100ml,"Fiano,Greco Bianco","aperitif,chicken, turkey,meditation beverage,buffet",,Pipoli Greco Fiano 2017,bottle,16.72 EUR,Farnese Vini,930807,Others,IGP Basilicata,sale-to-order selection,7.0 g/l,Wineworld Finland,"dry,acidic,currant notes,lime notes,mineral notes,minerally",0.75,
104,0,4.8 g/l,,13.5%,,,Red wine,Luscious & jammy,metal screw cap,United States,,80.0 Kcal / 100ml,Merlot,"party wine,savoury snacks,mild sausages,pork,metal screw cap,lighter glass bottle",,Barefoot Merlot,bottle,17.06 EUR,Barefoot Cellars,931862,,,general selection,7.0 g/l,Bpf-Beverage Partners Finland,"full-bodied,tannic,blueberry notes,cherry notes,light plum notes,vanilla notes,slightly flowery",0.187,
105,0,6.1 g/l,,13.5%,,,Red wine,Robust & powerful,natural cork,Spain,,80.0 Kcal / 100ml,,"meditation beverage,beef,grilled food,mutton, lamb",,LAN a Mano 2014,bottle,69.31 EUR,Bodegas LAN,478847,La Rioja,DOCa Rioja,limited quantity product,2.0 g/l,Amka,"extra full-bodied,very tannic,blackberry jam notes,dark cherry notes,ripe plum notes,light fig notes,vanilla notes,oak notes,robust,strong,heavy",0.75,
106,0,5.6 g/l,,11.5%,,,Sparkling wine & champagne,Nuanced & structured,natural cork,Spain,0.1 €,70.0 Kcal / 100ml,"Xarel-lo,Parellada,Macabeo","fatty fish,sushi,clams, mussels, scallops and oysters,tapas and antipasti",,1+1=3 Cava Brut,bottle,15.85 EUR,U més U fan tres,570647,,DO Cava,general selection,6.0 g/l,Cisa Drinks,"brut,acidic,citrus notes,green apple notes,mineral notes,minerally,hint of honey",0.75,
107,0,5.2 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,Italy,0.1 €,80.0 Kcal / 100ml,"Corvina,Corvinone,Rondinella","strong cheeses,pasta and pizza,pork,organic",,Terra Venetica Valpolicella Ripasso Organic 2015,bottle,26.47 EUR,Enoitalia,907971,The Veneto,DOC Valpolicella,sale-to-order selection,1.0 g/l,Servaali,"full-bodied,tannic,sour cherry,spicy",0.75,
108,0,5.6 g/l,,12.0%,,,White wine,Crisp & fruity,plastic closure,Italy,0.4 €,70.0 Kcal / 100ml,Pinot Grigio,"party wine,buffet,savoury snacks,salads, vegetarian food",,Montalto Pinot Grigio 2018 plastic bottle,plastic bottle,10.59 EUR,Barone Montalto,536818,Sicily,IGT Terre Siciliane,general selection,5.0 g/l,Stella Wines,"dry,medium acidic,citrus notes,green pear notes,light spice notes,hint of herb",1.0,
109,0,5.7 g/l,,13.5%,,,Red wine,Nuanced & developed,natural cork,Italy,,80.0 Kcal / 100ml,Sangiovese,"mutton, lamb,game,mild cheeses",,Lamole di Lamole Chianti Classico 2015,bottle,26.83 EUR,Santa Margherita,946937,Tuscany,DOCG Chianti Classico,sale-to-order selection,1.0 g/l,Tampereen Viinitukku,"medium-bodied,medium tannic,cherry notes,blackcurrant notes,leather notes",0.75,
110,0,,,40.0%,,,Whisky,Light & grainy notes,metal screw cap,Scotland,0.1 €,220.0 Kcal / 100ml,,metal screw cap,,Glen Scanlan,bottle,36.45 EUR,Slaur International,1353,,,general selection,,Vinetum,"medium-bodied,amber-yellow,hint of smoke,sweet grain notes,hint of honey",0.2,
111,0,6.3 g/l,,14.4%,,,Red wine,Robust & powerful,metal screw cap,Australia,0.1 €,80.0 Kcal / 100ml,"Shiraz,Cabernet Sauvignon","grilled food,beef,pork,mutton, lamb,metal screw cap",,Pepper Tree Shiraz Cabernet 2016,bottle,20.51 EUR,Pepper Tree,436417,South Australia,Wrattonbully,general selection,,Astra Wines,"full-bodied,tannic,blackcurrant notes,dark cherry notes,blackberry notes,light eucalyptus notes,hint of rosemary",0.75,
112,0,,,42.5%,,,Whisky,Nuanced & structured,natural cork,United States,,240.0 Kcal / 100ml,,,,McCarthy's Oregon Single Malt,bottle,99.99 EUR,Clear Creek Distillery,153667,,,general selection,,Interbrands Wines & Spirits,"medium-bodied,yellow,mildly smoky,tobacco leaf notes,dried fruits,green apple notes,sooty notes",0.7,
113,0,5.7 g/l,,11.0%,,,Sparkling wine & champagne,Crisp & fruity,natural cork,Italy,0.1 €,70.0 Kcal / 100ml,Glera,"aperitif,savoury snacks,seafood,lean fish",,Belstar Cult Prosecco Extra Dry,bottle,18.52 EUR,Bisol,937487,,DOC Prosecco,general selection,14.0 g/l,Winestate,"dry,medium acidic,green apple notes,peach notes,ripe pear notes,light star anise notes",0.75,
114,0,4.2 g/l,,20.0%,,,Dessert wine & other fortified wines,Port wine,natural cork,Portugal,0.1 €,150.0 Kcal / 100ml,"Touriga Nacional,Touriga Franca,Tinta Roriz,Tinta Barroca,Tinta Amarela","sweet desserts,chocolate desserts,strong cheeses,organic",,Graham's Natura Reserve Port,bottle,29.59 EUR,Symington Family Estates,373847,,Reserve Port,general selection,100.0 g/l,Interbrands Wines & Spirits,"dark red,sweet,dark berry notes,raisin notes,light spice notes",0.75,
115,0,5.9 g/l,,16.0%,,,Red wine,Luscious & jammy,natural cork,Italy,0.1 €,90.0 Kcal / 100ml,Primitivo,"grilled food,hot food,beef,spicy and meaty sausages",,Gran Appasso Collezione Old Vines Primitivo 2017,bottle,23.84 EUR,Femar Vini,924487,Apulia,IGP Puglia,general selection,10.0 g/l,Cisa Drinks,"full-bodied,medium tannic,cherry jam notes,blueberry notes,blackberry notes,chocolaty,vanilla notes,oak notes",0.75,
116,0,5.4 g/l,,14.0%,,,Red wine,Luscious & jammy,natural cork,Spain,0.1 €,80.0 Kcal / 100ml,Garnacha,"mutton, lamb,beef,game,strong cheeses",,Piedemonte Old Vines Garnacha 2015,bottle,22.52 EUR,Bodegas Piedemonte,919427,Navarre,DO Navarra,general selection,1.0 g/l,Cisa Drinks,"full-bodied,tannic,ripe plum notes,ripe cranberry notes,light medicinal herb notes,slightly flowery,spicy,nuanced",0.75,
117,0,,,47.0%,,,Rum,Dark rum,natural cork,Venezuela,,270.0 Kcal / 100ml,,,Sold in gift packaging,Diplomático Distillery Collection No 2 Barbet Rum,bottle,104.29 EUR,Destilerias Unidas,163777,,DOC Ron de Venezuela,limited quantity product,,Handpicked Wines Finland,"amber-yellow,full-bodied,dryish,warm,dried apricot notes,light vanilla notes,pepper notes,hint of arrack,oak notes",0.7,
